date,O,H,L,C,V,NA
2019-05-16,1201.0,1212.35,1199.2,1206.1,6931025,0
2019-05-15,1213.4,1218.2,1192.05,1198.1,11711921,0
2019-05-14,1178.65,1209.95,1173.85,1201.45,13639327,0
2019-05-13,1189.5,1201.8,1170.05,1174.4,8442932,0
2019-05-10,1205.8,1217.9,1186.75,1192.6,11778046,0
2019-05-09,1228.5,1228.5,1193.15,1197.65,20465141,0
2019-05-08,1277.3,1277.3,1231.7,1238.65,15327891,0
2019-05-07,1329.5,1329.7,1277.5,1280.6,9312943,0
2019-05-06,1332.55,1337.15,1313.6,1320.1,7593277,0
2019-05-03,1342.05,1351.15,1337.0,1342.9,6829805,0
2019-05-02,1326.85,1347.75,1317.4,1339.3,9108799,0
2019-04-30,1331.05,1331.05,1302.85,1327.6,10718654,0
2019-04-26,1310.65,1330.6,1306.55,1327.6,7227702,0
2019-04-25,1324.1,1346.3,1298.85,1308.15,14613746,0
2019-04-24,1306.15,1329.5,1302.3,1324.45,7722292,0
2019-04-23,1284.9,1308.75,1283.0,1300.0,9499897,0
2019-04-22,1296.35,1303.0,1278.55,1282.4,11322650,0
2019-04-18,1310.65,1324.7,1301.1,1321.1,18842306,0
2019-04-16,1282.05,1296.35,1277.3,1280.85,8326222,0
2019-04-15,1282.05,1285.8,1272.5,1277.45,4453554,0
2019-04-12,1286.8,1293.4,1274.1,1280.25,6210389,0
2019-04-11,1270.55,1289.7,1266.8,1283.75,6023221,0
2019-04-10,1275.35,1284.9,1264.4,1269.1,7986480,0
2019-04-09,1266.7,1277.95,1259.2,1272.0,9963935,0
2019-04-08,1292.55,1293.95,1261.75,1267.05,9151887,0
2019-04-05,1297.25,1300.05,1280.15,1290.55,7058582,0
2019-04-04,1314.45,1318.95,1284.2,1289.75,8786903,0
2019-04-03,1327.55,1337.35,1307.8,1310.85,8234854,0
2019-04-02,1332.55,1337.45,1315.5,1324.65,8406040,0
2019-04-01,1305.9,1340.95,1298.8,1326.7,10594086,0
2019-03-29,1305.95,1312.4,1291.7,1299.45,8077290,0
2019-03-28,1287.05,1305.7,1279.95,1296.35,10997629,0
2019-03-27,1313.45,1313.45,1281.35,1286.1,10589778,0
2019-03-26,1268.05,1307.4,1267.75,1303.25,9944702,0
2019-03-25,1268.35,1274.3,1255.1,1262.45,8342419,0
2019-03-22,1308.25,1316.25,1274.15,1278.95,12028026,0
2019-03-20,1313.3,1323.05,1300.15,1311.1,10378541,0
2019-03-19,1296.35,1315.4,1280.25,1312.15,10286740,0
2019-03-18,1268.7,1294.4,1266.8,1286.85,10601381,0
2019-03-15,1282.05,1295.2,1249.85,1259.8,16673412,0
2019-03-14,1286.6,1298.25,1273.55,1278.75,10912768,0
2019-03-13,1274.45,1296.35,1265.95,1284.25,11787715,0
2019-03-12,1255.25,1271.55,1252.75,1269.05,11780044,0
2019-03-11,1210.6,1250.6,1208.65,1243.05,10196016,0
2019-03-08,1206.8,1214.8,1202.95,1207.8,6336606,0
2019-03-07,1204.85,1219.9,1199.25,1210.8,8507407,0
2019-03-06,1181.8,1213.5,1177.3,1205.6,12629284,0
2019-03-05,1166.15,1181.8,1161.55,1179.75,7471161,0
2019-03-01,1179.1,1184.2,1165.05,1168.65,8311493,0
2019-02-28,1176.0,1181.8,1169.15,1173.45,11841081,0
2019-02-27,1170.6,1186.65,1152.4,1166.25,11658817,0
2019-02-26,1152.9,1177.0,1149.55,1163.15,10628464,0
2019-02-25,1178.15,1184.85,1163.5,1174.65,8238071,0
2019-02-22,1186.35,1187.0,1168.6,1174.65,9185760,0
2019-02-21,1178.15,1198.95,1171.8,1188.55,11099644,0
2019-02-20,1166.55,1181.95,1161.95,1176.55,6607407,0
2019-02-19,1161.0,1181.7,1154.5,1159.2,6550766,0
2019-02-18,1191.5,1193.9,1158.15,1163.0,10122764,0
2019-02-15,1172.2,1191.4,1157.2,1186.2,10069202,0
2019-02-14,1182.9,1182.9,1161.0,1166.9,6952750,0
2019-02-13,1202.0,1214.35,1177.9,1187.65,7305963,0
2019-02-12,1192.95,1212.8,1192.95,1197.6,6713687,0
2019-02-11,1216.2,1216.3,1192.45,1194.6,7893412,0
2019-02-08,1224.65,1239.65,1212.7,1217.9,6824909,0
2019-02-07,1248.95,1259.35,1225.9,1230.0,9664529,0
2019-02-06,1235.6,1256.0,1233.7,1248.95,9873675,0
2019-02-05,1231.55,1243.35,1218.75,1231.1,9822081,0
2019-02-04,1188.65,1236.25,1183.9,1230.5,12243572,0
2019-02-01,1176.25,1196.25,1169.6,1191.45,9682089,0
2019-01-31,1145.75,1172.15,1144.8,1169.7,10685427,0
2019-01-30,1158.15,1167.65,1135.35,1139.75,8232209,0
2019-01-29,1173.4,1174.0,1145.1,1154.0,9786895,0
2019-01-28,1192.0,1197.15,1165.2,1172.0,8989999,0
2019-01-25,1191.95,1205.5,1177.6,1187.7,8970665,0
2019-01-24,1167.65,1194.55,1163.0,1189.05,13801078,0
2019-01-23,1175.6,1185.95,1164.8,1168.9,9263013,0
2019-01-22,1175.15,1188.6,1162.5,1177.35,17365529,0
2019-01-21,1138.1,1181.9,1133.0,1179.8,23120582,0
2019-01-18,1095.05,1134.2,1082.1,1128.9,26945182,0
2019-01-17,1090.9,1094.2,1077.1,1081.35,7855607,0
2019-01-16,1081.9,1091.4,1077.45,1082.75,6696159,0
2019-01-15,1053.3,1079.0,1053.3,1076.8,10556942,0
2019-01-14,1043.75,1049.0,1035.55,1045.45,4313662,0
2019-01-11,1055.75,1061.65,1037.65,1046.65,6781268,0
2019-01-10,1055.9,1059.0,1051.4,1055.65,4280617,0
2019-01-09,1059.95,1064.7,1047.3,1058.75,6049944,0
2019-01-08,1053.35,1058.0,1044.7,1052.95,5901337,0
2019-01-07,1055.2,1066.1,1049.45,1053.05,5784264,0
2019-01-04,1046.05,1052.75,1030.5,1047.25,8880762,0
2019-01-03,1055.65,1062.45,1039.05,1041.6,7812063,0
2019-01-02,1062.35,1074.25,1049.45,1054.6,7495774,0
2019-01-01,1072.6,1074.55,1058.15,1068.55,4674623,0
2018-12-31,1078.0,1080.8,1063.95,1068.8,7577443,0
2018-12-28,1072.85,1082.1,1068.75,1072.85,8042402,0
2018-12-27,1055.4,1074.25,1052.35,1067.75,13090645,0
2018-12-26,1035.0,1048.5,1015.8,1046.95,7564058,0
2018-12-24,1049.4,1051.55,1035.7,1038.2,4348023,0
2018-12-21,1072.35,1078.3,1044.7,1048.7,8688568,0
2018-12-20,1068.55,1079.5,1063.9,1075.65,6047768,0
2018-12-19,1088.1,1093.6,1080.15,1083.6,7730592,0
2018-12-18,1070.75,1085.7,1068.05,1083.2,6159179,0
2018-12-17,1063.7,1080.0,1059.5,1077.0,5313007,0
2018-12-14,1051.45,1062.7,1040.7,1060.15,7575877,0
2018-12-13,1075.2,1075.2,1043.8,1055.25,9754008,0
2018-12-12,1047.55,1061.4,1036.85,1058.55,13224332,0
2018-12-11,1016.1,1050.5,1005.65,1046.2,14157226,0
2018-12-10,1058.05,1062.15,1032.4,1039.25,9842159,0
2018-12-07,1076.6,1083.75,1056.45,1080.75,7568275,0
2018-12-06,1095.25,1095.25,1065.9,1071.05,6154122,0
2018-12-05,1090.2,1104.55,1086.0,1101.1,6105350,0
2018-12-04,1103.8,1103.8,1088.75,1098.35,5447782,0
2018-12-03,1119.9,1119.9,1094.75,1102.35,5843033,0
2018-11-30,1117.45,1130.5,1107.9,1112.9,11243653,0
2018-11-29,1106.65,1124.7,1105.7,1113.8,13256580,0
2018-11-28,1079.45,1103.55,1073.6,1098.7,8396943,0
2018-11-27,1056.05,1077.1,1053.7,1075.4,7144597,0
2018-11-26,1057.1,1065.2,1046.05,1057.8,6700123,0
2018-11-22,1062.35,1072.65,1048.6,1051.25,6076972,0
2018-11-21,1084.25,1091.9,1055.25,1060.8,7876431,0
2018-11-20,1091.4,1101.8,1077.1,1084.15,6000737,0
2018-11-19,1079.9,1097.8,1078.05,1096.2,7667837,0
2018-11-16,1046.55,1077.05,1045.75,1074.65,11573533,0
2018-11-15,1045.6,1051.4,1035.65,1045.5,7167165,0
2018-11-14,1053.35,1060.6,1034.7,1046.55,8169882,0
2018-11-13,1023.75,1051.4,1019.95,1048.0,7146034,0
2018-11-12,1046.35,1047.4,1024.25,1029.45,6086573,0
2018-11-09,1054.5,1061.65,1034.2,1042.3,11372707,0
2018-11-07,1062.8,1062.8,1054.9,1058.7,1347039,0
2018-11-06,1042.8,1059.95,1040.5,1052.4,9058191,0
2018-11-05,1023.2,1041.55,1015.15,1039.25,7954804,0
2018-11-02,1017.05,1030.4,1013.4,1024.6,17620860,0
2018-11-01,1017.9,1017.9,1000.85,1006.8,9857353,0
2018-10-31,1009.45,1015.95,998.0,1011.6,17265731,0
2018-10-30,1034.7,1034.7,1002.85,1007.55,9239092,0
2018-10-29,997.05,1042.65,997.05,1036.9,8048477,0
2018-10-26,984.55,1007.55,974.15,996.0,9633461,0
2018-10-25,987.5,991.95,968.85,982.55,14788334,0
2018-10-24,1024.6,1025.6,983.15,996.8,14325787,0
2018-10-23,1003.5,1014.85,994.8,1005.35,11092879,0
2018-10-22,1058.05,1062.65,1007.85,1012.9,13811944,0
2018-10-19,1048.5,1059.0,1020.15,1049.75,26669361,0
2018-10-17,1123.8,1124.15,1086.65,1097.4,13413396,0
2018-10-16,1092.35,1112.75,1086.65,1109.35,7845785,0
2018-10-15,1077.0,1093.2,1065.8,1086.4,9307362,0
2018-10-12,1053.25,1076.15,1050.35,1073.85,9503292,0
2018-10-11,1014.2,1062.6,994.2,1036.9,13873452,0
2018-10-10,1042.7,1063.6,1033.55,1050.5,9968714,0
2018-10-09,1069.15,1070.75,1030.6,1039.05,11530842,0
2018-10-08,1000.85,1064.7,977.55,1057.5,25891139,0
2018-10-05,1048.05,1063.1,989.55,999.75,23020557,0
2018-10-04,1133.85,1134.7,1054.25,1069.75,24352128,0
2018-10-03,1171.95,1181.6,1143.9,1148.7,7738750,0
2018-10-01,1198.85,1198.85,1147.65,1174.05,7692714,0
2018-09-28,1200.95,1212.2,1188.95,1199.1,11616686,0
2018-09-27,1196.25,1203.9,1179.6,1195.05,11339437,0
2018-09-26,1181.0,1195.25,1169.7,1192.85,6710899,0
2018-09-25,1177.7,1186.75,1139.05,1173.0,10192008,0
2018-09-24,1157.6,1181.85,1148.15,1174.4,10598606,0
2018-09-21,1161.95,1179.5,1128.1,1160.5,20006479,0
2018-09-19,1166.7,1166.7,1144.8,1154.1,11818914,0
2018-09-18,1168.6,1181.4,1157.5,1160.2,7990363,0
2018-09-17,1192.2,1192.2,1164.4,1168.55,7085698,0
2018-09-14,1200.45,1215.9,1189.25,1194.5,8265406,0
2018-09-12,1193.2,1199.8,1171.35,1193.9,8461556,0
2018-09-11,1200.1,1209.05,1176.5,1179.8,11408697,0
2018-09-10,1215.35,1217.25,1191.6,1197.05,7405591,0
2018-09-07,1205.7,1221.35,1195.8,1218.75,11217781,0
2018-09-06,1172.6,1206.45,1168.0,1202.35,11744697,0
2018-09-05,1184.35,1194.05,1151.95,1169.6,10831856,0
2018-09-04,1177.35,1196.1,1171.5,1183.85,9272736,0
2018-09-03,1186.75,1199.05,1168.65,1171.65,12799019,0
2018-08-31,1210.55,1210.55,1178.7,1183.55,16057344,0
2018-08-30,1233.05,1236.45,1211.0,1214.8,10333659,0
2018-08-29,1254.7,1266.8,1229.8,1233.65,11621072,0
2018-08-28,1235.35,1261.1,1234.4,1257.25,9121646,0
2018-08-27,1219.5,1235.2,1218.9,1231.05,5845760,0
2018-08-24,1206.05,1220.05,1201.1,1217.7,6978605,0
2018-08-23,1187.95,1214.4,1180.45,1210.05,8359342,0
2018-08-21,1179.35,1192.95,1169.6,1188.85,7637057,0
2018-08-20,1151.35,1178.9,1151.15,1177.1,7980526,0
2018-08-17,1152.4,1158.5,1143.9,1147.4,4019086,0
2018-08-16,1146.95,1159.1,1139.55,1144.6,6276218,0
2018-08-14,1134.3,1160.25,1128.85,1153.95,5559733,0
2018-08-13,1141.5,1143.8,1127.35,1132.1,4897356,0
2018-08-10,1154.3,1158.15,1146.05,1147.85,3757040,0
2018-08-09,1164.35,1174.05,1155.3,1160.95,7183098,0
2018-08-08,1129.55,1165.3,1129.55,1160.7,8300922,0
2018-08-07,1139.0,1145.15,1121.9,1128.8,4258771,0
2018-08-06,1121.65,1140.05,1120.35,1136.8,4213616,0
2018-08-03,1120.0,1128.1,1114.8,1121.85,6971673,0
2018-08-02,1135.75,1135.75,1111.4,1113.65,6555787,0
2018-08-01,1134.7,1146.6,1129.9,1136.55,10180756,0
2018-07-31,1097.15,1134.7,1093.45,1130.5,14556630,0
2018-07-30,1077.1,1103.15,1075.2,1097.5,14553577,0
2018-07-27,1067.1,1084.15,1060.1,1076.95,7007417,0
2018-07-26,1058.15,1069.0,1055.95,1058.65,6740315,0
2018-07-25,1058.05,1070.45,1052.5,1062.95,6241797,0
2018-07-24,1069.5,1074.0,1055.55,1058.95,4688570,0
2018-07-23,1076.95,1076.95,1061.0,1067.85,6129351,0
2018-07-20,1061.3,1085.2,1059.85,1075.85,8411825,0
2018-07-19,1042.15,1062.8,1035.5,1053.15,5700397,0
2018-07-18,1047.0,1052.9,1026.9,1041.4,4911981,0
2018-07-17,1027.85,1044.65,1019.55,1041.2,6786884,0
2018-07-16,1048.35,1057.0,1022.85,1025.85,6919621,0
2018-07-13,1029.95,1057.1,1029.45,1048.35,18849440,0
2018-07-12,995.45,1047.55,993.8,1031.7,25293015,0
2018-07-11,977.05,992.2,970.2,990.2,9090510,0
2018-07-10,955.8,980.35,953.2,977.7,10957318,0
2018-07-09,940.9,953.2,937.45,950.45,5424035,0
2018-07-06,919.6,937.0,919.35,931.8,9611066,0
2018-07-05,950.35,961.2,913.75,919.35,19638436,0
2018-07-04,926.3,945.55,925.55,943.75,5246250,0
2018-07-03,919.85,932.65,915.4,925.85,5316053,0
2018-07-02,926.85,926.85,912.2,915.65,6987954,0
2018-06-29,904.7,929.85,904.6,926.95,8357535,0
2018-06-28,917.0,923.15,896.3,900.75,9002555,0
2018-06-27,932.7,939.3,917.65,920.65,9398402,0
2018-06-26,958.9,958.9,929.6,933.15,8464736,0
2018-06-25,964.05,968.95,955.4,957.45,5452890,0
2018-06-22,980.25,981.05,961.25,965.1,16963892,0
2018-06-21,975.55,987.5,973.5,983.65,11025764,0
2018-06-20,949.4,975.05,948.3,971.55,7547026,0
2018-06-19,966.45,967.3,947.15,949.45,6657682,0
2018-06-18,961.6,972.7,959.85,968.0,5929894,0
2018-06-15,958.9,975.6,952.5,966.75,11849249,0
2018-06-14,950.75,964.45,941.2,960.8,5754163,0
2018-06-13,953.2,958.8,943.2,955.6,6216976,0
2018-06-12,937.4,953.2,934.4,950.5,7810766,0
2018-06-11,940.9,953.15,933.25,936.65,7203162,0
2018-06-08,921.1,940.4,915.65,938.3,6853337,0
2018-06-07,910.2,930.3,909.8,925.9,7193980,0
2018-06-06,902.7,911.25,898.55,909.75,4395178,0
2018-06-05,898.7,910.3,896.95,903.3,8362910,0
2018-06-04,889.7,899.8,887.0,896.8,5875323,0
2018-06-01,876.95,891.95,875.45,887.0,9196220,0
2018-05-31,877.9,879.15,871.75,878.25,17784101,0
2018-05-30,872.05,880.0,864.15,873.25,6285379,0
2018-05-29,878.35,884.55,871.6,874.5,8574693,0
2018-05-28,881.6,883.6,875.15,877.35,5453038,0
2018-05-25,873.15,880.2,871.65,877.7,8528663,0
2018-05-24,871.2,877.9,867.55,873.0,5579085,0
2018-05-23,882.65,882.65,866.6,869.55,4791820,0
2018-05-22,889.5,890.3,881.7,883.4,5424450,0
2018-05-21,887.2,891.9,878.95,887.75,6950162,0
2018-05-18,901.35,908.9,888.4,890.15,5486821,0
2018-05-17,914.45,915.05,897.45,901.1,4965881,0
2018-05-16,928.4,928.4,907.9,911.4,9036262,0
2018-05-15,937.05,953.2,930.95,933.15,5036639,0
2018-05-14,945.55,945.55,931.0,940.45,2706212,0
2018-05-11,935.35,944.9,932.0,942.95,4208473,0
2018-05-10,934.15,938.5,928.65,935.25,4211756,0
2018-05-09,920.7,938.25,917.2,931.0,4715090,0
2018-05-08,931.75,936.05,920.05,921.85,5176287,0
2018-05-07,914.0,927.7,911.6,925.55,3684990,0
2018-05-04,917.8,919.55,905.55,909.3,3982053,0
2018-05-03,932.15,932.15,914.35,916.6,4141363,0
2018-05-02,921.75,933.35,919.9,927.2,6418131,0
2018-04-30,936.05,946.15,915.05,918.2,9307390,0
2018-04-27,943.5,963.7,939.4,949.65,12239057,0
2018-04-26,927.45,941.75,917.2,929.7,16353341,0
2018-04-25,928.1,935.85,918.45,925.1,6752645,0
2018-04-24,892.0,930.05,891.25,924.65,9554412,0
2018-04-23,886.5,900.15,885.05,892.2,3680776,0
2018-04-20,894.1,897.75,878.1,884.45,3513974,0
2018-04-19,895.15,900.75,891.25,898.2,4701441,0
2018-04-18,901.0,903.8,891.3,894.1,3530420,0
2018-04-17,896.0,902.85,892.2,900.05,4604190,0
2018-04-16,890.7,896.0,885.05,893.2,4284988,0
2018-04-13,889.05,897.65,885.25,894.9,6051180,0
2018-04-12,886.35,892.8,880.95,885.25,5190648,0
2018-04-11,878.65,889.1,873.2,887.3,6302497,0
2018-04-10,875.4,880.65,871.35,874.15,4055186,0
2018-04-09,869.85,876.0,869.85,873.15,3747641,0
2018-04-06,865.5,875.5,862.65,868.35,4635400,0
2018-04-05,862.75,867.4,861.2,865.7,4090093,0
2018-04-04,862.35,869.15,850.3,853.0,6817466,0
2018-04-03,849.3,859.5,843.8,857.45,6677223,0
2018-04-02,851.2,858.8,845.0,851.15,5992516,0
2018-03-28,853.9,853.9,838.8,841.4,9189664,0
2018-03-27,864.75,868.15,855.0,857.7,7280296,0
2018-03-26,852.1,862.0,850.75,858.95,6344170,0
2018-03-23,848.9,857.9,847.5,852.05,11256501,0
2018-03-22,854.05,869.25,853.85,865.65,10613688,0
2018-03-21,852.95,860.1,851.5,854.9,7057556,0
2018-03-20,851.5,861.7,845.55,848.15,7286742,0
2018-03-19,858.85,864.45,850.25,853.6,6057903,0
2018-03-16,866.45,867.15,844.6,857.95,14779235,0
2018-03-15,881.7,885.95,867.4,869.15,6096753,0
2018-03-14,885.35,888.45,876.2,885.55,7062035,0
2018-03-13,888.3,892.2,878.25,888.25,5347069,0
2018-03-12,876.95,889.45,874.6,886.75,3988048,0
2018-03-09,872.1,876.3,868.4,870.35,5102369,0
2018-03-08,855.65,871.7,851.5,868.8,6371154,0
2018-03-07,866.7,866.7,846.5,848.1,7603556,0
2018-03-06,885.5,892.4,862.75,868.2,7683258,0
2018-03-05,898.85,905.7,878.45,880.85,5911555,0
2018-03-01,905.3,915.0,901.7,904.0,4295691,0
2018-02-28,901.7,912.3,899.05,909.9,27170268,0
2018-02-27,895.05,911.05,894.45,906.0,6724820,0
2018-02-26,895.05,900.7,892.75,894.75,4045823,0
2018-02-23,882.1,894.1,879.55,890.55,5089005,0
2018-02-22,878.85,887.45,876.95,881.1,5370175,0
2018-02-21,886.5,888.85,879.0,885.85,5715727,0
2018-02-20,885.5,886.05,875.8,878.0,4056777,0
2018-02-19,877.9,888.4,870.8,883.6,4288645,0
2018-02-16,895.65,898.5,875.15,878.2,4617785,0
2018-02-15,893.75,901.5,884.7,891.85,6409416,0
2018-02-14,879.8,898.4,877.9,889.95,10670333,0
2018-02-12,860.75,875.25,859.85,872.65,5696384,0
2018-02-09,847.4,859.8,844.55,855.85,5554218,0
2018-02-08,855.9,868.05,850.6,862.2,6631069,0
2018-02-07,860.3,863.05,848.35,852.55,7449475,0
2018-02-06,835.95,855.95,830.25,850.35,11540673,0
2018-02-05,852.15,869.8,840.55,859.95,9204288,0
2018-02-02,891.25,899.75,858.85,862.05,13892255,0
2018-02-01,918.15,927.1,892.75,899.7,7925502,0
2018-01-31,905.55,919.35,897.5,916.3,6019944,0
2018-01-30,920.6,920.6,904.6,905.9,4404259,0
2018-01-29,921.0,931.55,914.4,919.35,4746754,0
2018-01-25,922.6,926.5,911.4,920.7,6556253,0
2018-01-24,935.8,935.8,917.6,921.1,6853413,0
2018-01-23,929.35,944.55,929.35,937.25,10804136,0
2018-01-22,903.65,928.7,896.0,926.05,21918635,0
2018-01-19,879.8,890.65,878.95,887.7,4783429,0
2018-01-18,885.5,886.1,872.25,876.65,4499637,0
2018-01-17,882.65,885.5,864.55,881.25,6332809,0
2018-01-16,903.35,903.35,876.95,879.75,5191876,0
2018-01-15,905.55,913.65,900.95,904.75,5333733,0
2018-01-12,898.85,908.2,894.35,904.6,7228315,0
2018-01-11,897.7,898.55,891.25,893.85,3764926,0
2018-01-10,898.85,903.05,891.7,898.25,5624741,0
2018-01-09,884.7,899.75,880.75,896.9,6855852,0
2018-01-08,882.75,887.45,880.3,885.1,4233548,0
2018-01-05,878.65,883.5,877.2,880.05,3568932,0
2018-01-04,875.2,878.65,872.85,877.25,4320795,0
2018-01-03,881.7,882.65,870.3,872.0,6478507,0
2018-01-02,870.25,876.5,864.0,868.5,4556039,0
2018-01-01,879.5,879.5,865.05,867.15,4533872,0
2017-12-29,883.15,888.65,875.5,877.95,5318757,0
2017-12-28,881.95,890.65,876.1,880.95,7439694,0
2017-12-27,889.35,893.6,876.0,880.5,4566077,0
2017-12-26,881.55,894.95,875.2,886.3,5561747,0
2017-12-22,871.85,879.25,866.75,877.35,5111914,0
2017-12-21,875.45,880.7,867.4,870.2,4350779,0
2017-12-20,882.55,884.0,874.1,875.2,5008828,0
2017-12-19,880.4,883.6,876.95,882.6,4264564,0
2017-12-18,869.25,889.0,822.3,877.9,8911879,0
2017-12-15,887.45,889.3,874.75,876.7,11706576,0
2017-12-14,876.0,881.6,866.2,878.35,5267657,0
2017-12-13,874.0,881.65,868.1,871.85,4387430,0
2017-12-12,873.1,885.5,865.5,872.75,7569257,0
2017-12-11,879.3,882.65,870.8,873.25,5176095,0
2017-12-08,890.15,893.1,876.05,877.9,5862869,0
2017-12-07,886.5,892.2,879.8,887.95,5801056,0
2017-12-06,867.4,886.75,866.25,883.3,11548145,0
2017-12-05,858.9,877.65,853.55,870.95,8780084,0
2017-12-04,870.75,871.05,855.35,859.4,4845623,0
2017-12-01,881.2,887.65,865.2,867.5,5330875,0
2017-11-30,897.4,897.4,876.45,878.4,9898127,0
2017-11-29,897.75,905.55,896.95,901.75,3855292,0
2017-11-28,905.4,906.85,894.2,899.2,4869801,0
2017-11-27,902.9,912.7,899.8,906.85,4909856,0
2017-11-24,905.55,914.6,903.05,906.6,6708397,0
2017-11-23,887.45,905.45,883.3,902.7,7688971,0
2017-11-22,893.6,894.7,880.25,887.2,5303704,0
2017-11-21,883.45,895.65,882.2,888.9,6274407,0
2017-11-20,863.8,881.1,862.65,877.75,4427395,0
2017-11-17,875.95,881.6,866.0,869.2,5860515,0
2017-11-16,844.05,863.6,844.05,861.55,7271338,0
2017-11-15,843.1,848.9,836.85,842.35,7324668,0
2017-11-14,834.05,853.1,832.15,845.2,5986263,0
2017-11-13,843.6,850.15,832.6,834.3,4359014,0
2017-11-10,858.8,858.8,838.05,842.5,6677691,0
2017-11-09,852.9,867.3,850.3,858.35,7197649,0
2017-11-08,860.25,863.6,842.7,846.25,8514458,0
2017-11-07,889.65,891.25,860.8,864.25,9806908,0
2017-11-06,898.4,898.4,885.5,888.85,4679815,0
2017-11-03,911.2,911.2,896.15,901.05,2301438,0
2017-11-02,908.2,911.75,900.05,902.3,4929301,0
2017-11-01,903.4,912.95,901.5,907.95,8427446,0
2017-10-31,900.75,901.5,888.55,896.8,4558708,0
2017-10-30,890.3,901.3,887.05,898.4,3752134,0
2017-10-27,905.55,911.95,882.4,886.35,5514845,0
2017-10-26,896.0,912.95,887.45,903.05,8076695,0
2017-10-25,896.1,901.65,886.0,895.9,4801774,0
2017-10-24,903.35,903.35,884.75,890.55,6646359,0
2017-10-23,870.2,900.5,866.55,895.75,13167910,0
2017-10-19,872.95,878.75,860.75,867.3,3843981,0
2017-10-18,836.35,874.95,834.05,871.7,17588315,0
2017-10-17,836.9,842.65,826.6,833.45,6666057,0
2017-10-16,837.85,850.25,821.0,835.75,15352016,0
2017-10-13,838.15,849.0,832.5,835.45,10316318,0
2017-10-12,802.7,835.75,802.7,831.9,8941385,0
2017-10-11,805.75,818.25,796.9,800.85,7395931,0
2017-10-10,792.1,807.65,792.1,803.75,7065660,0
2017-10-09,799.75,800.5,789.25,791.8,4244765,0
2017-10-06,785.45,800.05,784.1,797.9,6233852,0
2017-10-05,786.4,789.7,780.35,785.6,5099119,0
2017-10-04,761.8,786.35,758.35,780.55,9068323,0
2017-10-03,757.8,766.25,748.6,761.0,8798847,0
2017-09-29,754.7,756.25,742.65,744.35,7993319,0
2017-09-28,762.25,765.3,743.7,749.65,14171404,0
2017-09-27,786.95,787.05,758.25,761.75,8848298,0
2017-09-26,783.25,788.35,774.2,781.7,5066693,0
2017-09-25,776.85,789.2,767.5,783.1,6824707,0
2017-09-22,800.6,800.6,775.15,779.15,5896396,0
2017-09-21,807.35,811.85,797.1,801.95,6211239,0
2017-09-20,816.05,831.65,805.55,807.5,11962828,0
2017-09-19,809.0,809.05,797.85,799.35,3701983,0
2017-09-18,810.2,811.2,803.65,806.0,2427795,0
2017-09-15,802.6,812.95,795.7,802.4,13714704,0
2017-09-14,815.75,821.2,802.6,804.35,5691867,0
2017-09-13,785.45,819.65,783.55,809.25,14089622,0
2017-09-12,784.25,786.4,778.75,785.2,3117572,0
2017-09-11,782.85,788.15,778.35,779.6,6086564,0
2017-09-08,781.6,784.7,774.1,778.65,6354102,0
2017-09-07,784.5,793.55,776.85,779.8,7772280,0
2017-09-06,775.15,787.6,773.45,784.2,23379174,0
2017-09-05,776.85,779.15,772.6,778.1,12094277,0
2017-09-04,769.95,779.8,760.6,768.95,10340697,0
2017-09-01,762.5,770.45,762.1,767.35,7401338,0
2017-08-31,750.65,761.35,750.15,759.95,12040487,0
2017-08-30,737.55,747.7,734.55,745.45,4956751,0
2017-08-29,744.4,747.05,729.2,730.25,7273231,0
2017-08-28,752.6,753.95,744.05,746.6,5907110,0
2017-08-24,757.8,759.25,745.65,747.35,6069181,0
2017-08-23,745.8,756.15,740.25,754.0,3990400,0
2017-08-22,749.2,753.0,741.6,743.5,4572452,0
2017-08-21,751.6,755.0,743.6,745.6,3632372,0
2017-08-18,745.4,752.0,740.25,750.85,3806151,0
2017-08-17,747.8,761.45,744.05,746.9,7591649,0
2017-08-16,749.2,751.1,738.85,746.4,6511529,0
2017-08-14,743.95,755.15,743.95,749.7,6446285,0
2017-08-11,739.2,753.05,730.65,736.95,8151626,0
2017-08-10,759.25,765.75,752.05,755.1,4886369,0
2017-08-09,763.25,772.1,755.4,762.0,5005547,0
2017-08-08,771.15,772.6,756.25,763.8,5257173,0
2017-08-07,777.6,777.6,768.55,770.35,4574105,0
2017-08-04,792.6,792.6,769.75,773.1,8911133,0
2017-08-03,775.35,793.5,770.7,786.45,9451903,0
2017-08-02,767.35,779.55,766.4,776.5,9969337,0
2017-08-01,773.4,773.4,758.5,764.3,5904949,0
2017-07-31,763.5,771.5,760.65,769.8,7945940,0
2017-07-28,758.4,765.4,752.05,759.9,6873738,0
2017-07-27,775.9,777.55,757.0,760.1,8829358,0
2017-07-26,764.55,776.8,763.1,773.4,10529564,0
2017-07-25,774.35,774.45,761.4,763.6,9622493,0
2017-07-24,762.55,774.45,755.4,769.85,20829272,0
2017-07-21,738.75,758.6,736.35,755.4,46590677,0
2017-07-20,733.85,738.75,726.2,728.65,6535222,0
2017-07-19,720.9,733.0,720.9,730.6,5654724,0
2017-07-18,737.2,739.6,720.15,724.4,9419666,0
2017-07-17,732.55,743.3,732.55,739.55,8992467,0
2017-07-14,724.45,732.05,722.3,731.0,9846857,0
